#;activity;batteryLife;color;color_map;current_edge;current_path;destination;distancePerCycle;distanceTraveledBike;heading;index;last_trip_day;last_trip_h;location;name;real_speed;rider;speed;state;states;target;travelledPath
204;0;48441.47616759946;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{6341.256191765469,2399.3998103464714,0.0};0.0;0.0;235.96078010215032;204;7;12;{6344.054993076425,2403.5430833548307,0.0};'autonomousBike204';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
205;0;64026.80036699636;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{6458.049449913261,1283.5419690203125,0.0};0.0;0.0;3.083710790136242;205;7;12;{6453.056689890276,1283.2729943878949,0.0};'autonomousBike205';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
206;0;41462.300523277925;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{5249.596718074846,2242.6389575395056,0.0};0.0;0.0;238.47751117696953;206;7;12;{5252.210884020547,2246.9011326190084,0.0};'autonomousBike206';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
207;0;50693.52128874035;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{1187.251693140927,2569.0642898809683,0.0};0.0;0.0;158.5064422138919;207;7;12;{1191.9039869944681,2567.2323068296537,0.0};'autonomousBike207';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
208;1;51999.3105405832;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(220);([road(763),road(180),road(177),road(179),road(186),road(25),road(20),road(21),road(26),road(1609),road(1613),road(1513),road(1508),road(1509),road(46),road(45),road(1556),road(1557),road(1561),road(1392),road(1388),road(540),road(221),road(220)]) as path;{3216.7774873704666,1430.8008091986142,0.0};0.0;1749.9140302274607;335.70042217322805;208;1;9;{3212.2204558265803,1432.8583474140614,0.0};'autonomousBike208';1.7196791096767932;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{3204.383823878421,1436.396652900528,0.0},{3212.2204558265803,1432.8583474140614,0.0}])]) as path
209;1;16313.914763194414;#mediumslateblue;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(3895);([road(4400),road(4523),road(4519),road(4520),road(4524),road(309),road(310),road(3900),road(3895),road(3893),road(3897),road(3885),road(3884),road(3886),road(3890),road(9153),road(17),road(11),road(12),road(18),road(521),road(526),road(532),road(957),road(958),road(1084),road(1077),road(1075),road(1079),road(3497),road(3485),road(3482),road(3483),road(3488),road(11208),road(7325)]) as path;{3818.2546623158423,1802.466111615391,0.0};0.0;2143.0222290663305;134.08216952964753;209;1;8;{3821.733108724323,1798.8743974587062,0.0};'autonomousBike209';2.2222222222222223;people(408);1.0;'in_use_people';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];{3468.8186866976903,3122.315343718976,0.0};([polyline ([{3829.462989632057,1790.8928104438512,0.0},{3821.733108724323,1798.8743974587062,0.0}])]) as path
210;0;26252.354366808206;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{7432.182906012359,1380.10492755706,0.0};0.0;0.0;318.29103355823327;210;7;12;{7428.45023566921,1383.431663511321,0.0};'autonomousBike210';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
211;1;56512.25999415862;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(2866);([road(2422),road(2416),road(2415),road(2419),road(2456),road(2455),road(2452),road(2451),road(2484),road(2486),road(2490),road(2494),road(2497),road(2495),road(2496),road(2442),road(2438),road(2436),road(2088),road(2084),road(2078),road(2074),road(2075),road(2080),road(7579),road(2097),road(2093),road(2092),road(2095),road(2101),road(2139),road(2137),road(4604),road(4602),road(4676),road(6325),road(6319),road(6317),road(6320),road(9280),road(6312),road(6307),road(6306),road(6310),road(9147),road(9189),road(9186),road(2739),road(2726),road(2720),road(2721),road(2727),road(2757),road(2762),road(8266),road(8263),road(8264),road(2666),road(2662),road(2663),road(2669),road(2877),road(2866)]) as path;{579.4622929070571,2850.6325469952276,0.0};0.0;2474.7775774810625;277.3837101743201;211;1;8;{578.8197246657364,2855.5910856968258,0.0};'autonomousBike211';0.7352562820320254;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{577.8308858383286,2859.169964816758,0.0},{578.303338174394,2855.524168086709,0.0}])]) as path
212;0;36086.12935970675;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{960.9437850745398,2474.932130476061,0.0};0.0;0.0;110.22671339450773;212;7;12;{962.6724636811996,2470.2404708256945,0.0};'autonomousBike212';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
213;0;56517.75512521146;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{5508.959866335548,1500.9822461173162,0.0};0.0;0.0;334.85699622793385;213;7;12;{5504.4336155458,1503.1066410401836,0.0};'autonomousBike213';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
214;1;56931.27276912954;#mediumslateblue;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(1100);([road(7825),road(7831),road(11563),road(11562),road(11217),road(1098),road(1097),road(9574),road(1079),road(1078),road(9560),road(1960),road(1112),road(1103),road(1100),road(1102),road(1108),road(1361),road(1359),road(1354),road(1349),road(1350),road(1358),road(194),road(190),road(189),road(193),road(1467),road(1469),road(1474),road(1486),road(1485)]) as path;{3486.4410678901886,2669.0983326713267,0.0};0.0;1591.7747801697253;223.2043565475459;214;1;8;{3490.085650765303,2672.5213453307283,0.0};'autonomousBike214';2.2222222222222223;people(409);1.0;'in_use_people';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];{3501.939464030302,1705.2509190374985,0.0};([polyline ([{3496.5239407876693,2681.412427763749,0.0},{3493.335377458774,2675.5735068516806,0.0}]),polyline ([{3493.335377458774,2675.5735068516806,0.0},{3490.085650765303,2672.5213453307283,0.0}])]) as path
215;1;44136.400299143825;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(785);([road(3577),road(3578),road(3584),road(3738),road(3528),road(115),road(114),road(3737),road(3615),road(3611),road(3609),road(102),road(99),road(100),road(104),road(92),road(89),road(91),road(98),road(1769),road(1766),road(1767),road(1772),road(1398),road(1397),road(1382),road(565),road(556),road(557),road(573),road(575),road(203),road(205),road(217),road(214),road(216),road(223),road(9869),road(1567),road(1558),road(1556),road(45),road(46),road(1509),road(1508),road(1513),road(1613),road(1609),road(26),road(21),road(20),road(25),road(186),road(179),road(178),road(183),road(737),road(736),road(732),road(731),road(743),road(748),road(749),road(766),road(722),road(718),road(716),road(720),road(785)]) as path;{995.0065894767899,1851.3886038880175,0.0};0.0;3901.166719576525;127.94055862373784;215;1;9;{998.0808075977353,1847.445358657899,0.0};'autonomousBike215';2.183608049968458;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{1010.3241901598025,1843.98710387175,0.0},{1003.3514032057719,1847.7679823776707,0.0}]),polyline ([{1003.3514032057719,1847.7679823776707,0.0},{1001.515384710094,1850.1230108404086,0.0}])]) as path
216;1;28878.395031257693;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(9094);([road(319),road(12294),road(8404),road(4326),road(4323),road(311),road(305),road(306),road(313),road(11292),road(11291),road(11293),road(12115),road(9485),road(425),road(421),road(424),road(429),road(11199),road(11268),road(11266),road(10901),road(3865),road(3863),road(10697),road(1785),road(1782),road(1783),road(1451),road(1449),road(75),road(66),road(67),road(63),road(51),road(50),road(58),road(1394),road(1500),road(36),road(32),road(33),road(39),road(1507),road(1508),road(1513),road(1613),road(1609),road(26),road(27),road(1615),road(1616),road(1617),road(1621),road(1618),road(1620),road(1624),road(1720),road(1191),road(1188),road(1144),road(1140),road(1139),road(1142),road(1148),road(1151),road(1161),road(1176),road(7893),road(7896),road(10841),road(1315),road(1313),road(1282),road(1278),road(1277),road(1271),road(1270),road(1275),road(1320),road(8161),road(1295),road(1294),road(8160),road(8162),road(9094)]) as path;{1176.0591553539803,2514.9495456156787,0.0};0.0;4143.728110183707;60.033920550630846;216;1;8;{1173.5617193366634,2510.6179392924532,0.0};'autonomousBike216';0.5874497069404304;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;([polyline ([{1172.094601280188,2508.073338427293,0.0},{1173.5617193366634,2510.6179392924532,0.0}])]) as path
217;0;25352.026589036974;#cyan;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);nil;nil;{3212.757848669513,3925.2803073127416,0.0};0.0;0.0;172.38816119452426;217;7;12;{3217.7137896268396,3924.6180013203993,0.0};'autonomousBike217';0.0;nil;1.0;'wandering';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];nil;nil
218;1;35252.048812070694;#mediumslateblue;map(['wandering'::#cyan,'low_battery'::#red,'getting_charge'::#red,'picking_up_people'::#mediumpurple,'picking_up_packages'::#gold,'in_use_people'::#mediumslateblue,'in_use_packages'::#yellow,'rebalancing'::#orange]);road(695);([road(3896),road(3897),road(3882),road(3876),road(3873),road(3871),road(1796),road(1790),road(1789),road(1794),road(9758),road(1525),road(195),road(190),road(191),road(197),road(1130),road(1136),road(1436),road(1437),road(1443),road(56),road(49),road(47),road(52),road(534),road(539),road(204),road(199),road(201),road(208),road(9131),road(9132),road(233),road(226),road(224),road(227),road(9526),road(303),road(302),road(489),road(492),road(695),road(677),road(624),road(615)]) as path;{3157.2577786154816,924.3843071637959,0.0};0.0;1953.6146917479355;254.1106116656083;218;1;8;{3158.6266840721096,929.1932673269512,0.0};'autonomousBike218';2.2222222222222223;people(390);1.0;'in_use_people';['picking_up_people','fleetsize','low_battery','in_use_people','newborn','getting_charge','wandering'];{3191.9372048301448,850.5545012434013,0.0};([polyline ([{3161.6686961979494,939.8798454672961,0.0},{3158.6266840721096,929.1932673269512,0.0}])]) as path
